subject,class_id,stage3a_neighbours,stage3b_neighbours,retained_neighbour_count,neighbour_retention,stage3a_degree,stage3b_degree,degree_change,body_empty,body_tokens_truncated,body_token_count,embedding_shift_cosine_distance
xerces,org.apache.xerces.parsers.SecureProcessingConfiguration$ExternalEntityMonitor$ReaderMonitor,org.apache.xerces.parsers.SecureProcessingConfiguration$ExternalEntityMonitor$InputStreamMonitor|org.apache.xerces.parsers.SecureProcessingConfiguration$InternalEntityMonitor|org.apache.xerces.parsers.SecureProcessingConfiguration$ExternalEntityMonitor,org.apache.xerces.parsers.SecureProcessingConfiguration$ExternalEntityMonitor$InputStreamMonitor|org.apache.xerces.parsers.SecureProcessingConfiguration$ExternalEntityMonitor|org.apache.xerces.parsers.SecureProcessingConfiguration$InternalEntityMonitor,3,1.0,3,3,0,false,0,17,0.19715811934000005
xerces,org.apache.xerces.parsers.SecureProcessingConfiguration$InternalEntityMonitor,org.apache.xerces.parsers.SecureProcessingConfiguration$ExternalEntityMonitor|org.apache.xerces.parsers.SecureProcessingConfiguration$ExternalEntityMonitor$ReaderMonitor|org.apache.xerces.jaxp.UnparsedEntityHandler,org.apache.xerces.parsers.SecureProcessingConfiguration$ExternalEntityMonitor|org.apache.xerces.impl.dtd.XMLDTDProcessor|org.apache.xerces.parsers.SecureProcessingConfiguration$ExternalEntityMonitor$ReaderMonitor,2,0.6666666666666666,4,5,1,false,0,41,0.059981397840000006
xerces,org.apache.xerces.parsers.SecurityConfiguration,org.apache.xerces.parsers.SecureProcessingConfiguration|org.apache.xerces.parsers.XIncludeAwareParserConfiguration|org.apache.xerces.parsers.XIncludeParserConfiguration,org.apache.xerces.parsers.XIncludeParserConfiguration|org.apache.xerces.parsers.XMLGrammarParser|org.apache.xerces.parsers.XIncludeAwareParserConfiguration,2,0.6666666666666666,4,5,1,false,0,4,0.326920557759
xerces,org.apache.xerces.parsers.SecuritySupport,org.apache.xerces.dom.SecuritySupport|org.apache.xerces.impl.dv.SecuritySupport|org.apache.xerces.xinclude.SecuritySupport,org.apache.xerces.dom.SecuritySupport|org.apache.xerces.impl.dv.SecuritySupport|org.apache.xerces.xinclude.SecuritySupport,3,1.0,4,4,0,false,0,25,0.18313844454999995
xerces,org.apache.xerces.parsers.SecuritySupport$1,org.apache.xerces.dom.SecuritySupport$1|org.apache.xerces.impl.dv.SecuritySupport$1|org.apache.xerces.xinclude.SecuritySupport$1,org.apache.xerces.dom.SecuritySupport$1|org.apache.xerces.impl.dv.SecuritySupport$1|org.apache.xerces.xinclude.SecuritySupport$1,3,1.0,6,4,-2,false,0,3,0.25919103100600005
xerces,org.apache.xerces.parsers.SecuritySupport$2,org.apache.xerces.dom.SecuritySupport$2|org.apache.xerces.impl.dv.SecuritySupport$2|org.apache.xerces.xinclude.SecuritySupport$2,org.apache.xerces.dom.SecuritySupport$2|org.apache.xerces.impl.dv.SecuritySupport$2|org.apache.xerces.xinclude.SecuritySupport$2,3,1.0,4,4,0,false,0,3,0.254582247918
xerces,org.apache.xerces.parsers.SecuritySupport$3,org.apache.xerces.dom.SecuritySupport$3|org.apache.xerces.impl.dv.SecuritySupport$3|org.apache.xerces.xinclude.SecuritySupport$3,org.apache.xerces.dom.SecuritySupport$3|org.apache.xerces.impl.dv.SecuritySupport$3|org.apache.xerces.xinclude.SecuritySupport$3,3,1.0,4,4,0,false,0,8,0.276302342875
xerces,org.apache.xerces.parsers.SecuritySupport$4,org.apache.xerces.dom.SecuritySupport$4|org.apache.xerces.impl.dv.SecuritySupport$4|org.apache.xerces.xinclude.SecuritySupport$4,org.apache.xerces.dom.SecuritySupport$4|org.apache.xerces.impl.dv.SecuritySupport$4|org.apache.xerces.xinclude.SecuritySupport$4,3,1.0,4,5,1,false,0,9,0.27039261839100004
xerces,org.apache.xerces.parsers.SecuritySupport$5,org.apache.xerces.dom.SecuritySupport$5|org.apache.xerces.impl.dv.SecuritySupport$5|org.apache.xerces.xinclude.SecuritySupport$5,org.apache.xerces.dom.SecuritySupport$5|org.apache.xerces.impl.dv.SecuritySupport$5|org.apache.xerces.xinclude.SecuritySupport$5,3,1.0,4,4,0,false,0,7,0.291249502667
xerces,org.apache.xerces.parsers.SecuritySupport$6,org.apache.xerces.dom.SecuritySupport$6|org.apache.xerces.impl.dv.SecuritySupport$6|org.apache.xerces.xinclude.SecuritySupport$6,org.apache.xerces.dom.SecuritySupport$6|org.apache.xerces.impl.dv.SecuritySupport$6|org.apache.xerces.xinclude.SecuritySupport$6,3,1.0,4,4,0,false,0,10,0.270791799967
xerces,org.apache.xerces.parsers.SecuritySupport$7,org.apache.xerces.dom.SecuritySupport$7|org.apache.xerces.impl.dv.SecuritySupport$7|org.apache.xerces.xinclude.SecuritySupport$7,org.apache.xerces.dom.SecuritySupport$7|org.apache.xerces.impl.dv.SecuritySupport$7|org.apache.xerces.xinclude.SecuritySupport$7,3,1.0,4,4,0,false,0,6,0.281122672686
xerces,org.apache.xerces.parsers.SecuritySupport$8,org.apache.xerces.dom.SecuritySupport$8|org.apache.xerces.impl.dv.SecuritySupport$8|org.apache.xerces.xinclude.SecuritySupport$8,org.apache.xerces.dom.SecuritySupport$8|org.apache.xerces.impl.dv.SecuritySupport$8|org.apache.xerces.xinclude.SecuritySupport$8,3,1.0,4,4,0,false,0,5,0.247436573261
xerces,org.apache.xerces.parsers.SoftReferenceSymbolTableConfiguration,org.apache.xerces.parsers.SecurityConfiguration|org.apache.xerces.parsers.XIncludeAwareParserConfiguration|org.apache.xerces.parsers.XIncludeParserConfiguration,org.apache.xerces.parsers.SecurityConfiguration|org.apache.xerces.util.SoftReferenceSymbolTable|org.apache.xerces.parsers.XIncludeParserConfiguration,2,0.6666666666666666,3,3,0,false,0,3,0.19403298182200002
xerces,org.apache.xerces.parsers.StandardParserConfiguration,org.apache.xerces.parsers.DTDConfiguration|org.apache.xerces.parsers.IntegratedParserConfiguration|org.apache.xerces.parsers.BasicParserConfiguration,org.apache.xerces.parsers.DTDConfiguration|org.apache.xerces.parsers.IntegratedParserConfiguration|org.apache.xerces.parsers.BasicParserConfiguration,3,1.0,3,3,0,false,0,31,0.16431794060600002
xerces,org.apache.xerces.parsers.XIncludeAwareParserConfiguration,org.apache.xerces.parsers.XIncludeParserConfiguration|org.apache.xerces.parsers.XPointerParserConfiguration|org.apache.xerces.parsers.SecurityConfiguration,org.apache.xerces.parsers.XIncludeParserConfiguration|org.apache.xerces.parsers.XPointerParserConfiguration|org.apache.xerces.parsers.XMLDocumentParser,2,0.6666666666666666,5,6,1,false,0,51,0.14003714340700002
xerces,org.apache.xerces.parsers.XIncludeParserConfiguration,org.apache.xerces.parsers.XIncludeAwareParserConfiguration|org.apache.xerces.parsers.XPointerParserConfiguration|org.apache.xerces.parsers.SecureProcessingConfiguration,org.apache.xerces.parsers.XIncludeAwareParserConfiguration|org.apache.xerces.parsers.XPointerParserConfiguration|org.apache.xerces.parsers.XML11Configuration,2,0.6666666666666666,7,7,0,false,0,38,0.14475122329900003
xerces,org.apache.xerces.parsers.XML11Configurable,org.apache.xerces.parsers.XML11Configuration|org.apache.xerces.parsers.XML11NonValidatingConfiguration|org.apache.xerces.parsers.XML11DTDConfiguration,org.apache.xerces.parsers.XML11Configuration|org.apache.xerces.parsers.XML11NonValidatingConfiguration|org.apache.xerces.xni.parser.XMLParserConfiguration,2,0.6666666666666666,3,5,2,true,0,0,0.13627370103400005
xerces,org.apache.xerces.parsers.XML11Configuration,org.apache.xerces.parsers.XML11DTDConfiguration|org.apache.xerces.parsers.XML11NonValidatingConfiguration|org.apache.xerces.parsers.XIncludeParserConfiguration,org.apache.xerces.parsers.XML11NonValidatingConfiguration|org.apache.xerces.parsers.XML11DTDConfiguration|org.apache.xerces.impl.xs.opti.SchemaParsingConfig,2,0.6666666666666666,7,6,-1,false,0,143,0.13061169592400002
xerces,org.apache.xerces.parsers.XML11DTDConfiguration,org.apache.xerces.parsers.XML11Configuration|org.apache.xerces.parsers.XML11NonValidatingConfiguration|org.apache.xerces.parsers.DTDConfiguration,org.apache.xerces.parsers.XML11Configuration|org.apache.xerces.parsers.XML11NonValidatingConfiguration|org.apache.xerces.parsers.DTDConfiguration,3,1.0,4,5,1,false,0,140,0.11723552670199999
xerces,org.apache.xerces.parsers.XML11NonValidatingConfiguration,org.apache.xerces.parsers.XML11Configuration|org.apache.xerces.parsers.XML11DTDConfiguration|org.apache.xerces.parsers.NonValidatingConfiguration,org.apache.xerces.parsers.XML11Configuration|org.apache.xerces.parsers.XML11DTDConfiguration|org.apache.xerces.parsers.NonValidatingConfiguration,3,1.0,4,4,0,false,0,137,0.11239006862800005
xerces,org.apache.xerces.parsers.XMLDocumentParser,org.apache.xerces.parsers.AbstractXMLDocumentParser|org.apache.xerces.parsers.SAXParser|org.apache.xerces.parsers.AbstractDOMParser,org.apache.xerces.parsers.XMLGrammarParser|org.apache.xerces.parsers.SAXParser|org.apache.xerces.parsers.XIncludeAwareParserConfiguration,1,0.3333333333333333,4,3,-1,false,0,24,0.324722314114
xerces,org.apache.xerces.parsers.XMLGrammarCachingConfiguration,org.apache.xerces.xni.grammars.XMLGrammarPool|org.apache.xerces.parsers.CachingParserPool$ShadowedGrammarPool|org.apache.xerces.parsers.CachingParserPool$SynchronizedGrammarPool,org.apache.xerces.parsers.CachingParserPool$ShadowedGrammarPool|org.apache.xerces.parsers.CachingParserPool|org.apache.xerces.parsers.CachingParserPool$SynchronizedGrammarPool,2,0.6666666666666666,3,4,1,false,0,40,0.11422247794499996
xerces,org.apache.xerces.parsers.XMLGrammarParser,org.apache.xerces.parsers.XMLDocumentParser|org.apache.xerces.xni.grammars.Grammar|org.apache.xerces.parsers.DTDParser,org.apache.xerces.parsers.XMLDocumentParser|org.apache.xerces.parsers.XIncludeAwareParserConfiguration|org.apache.xerces.parsers.SAXParser,1,0.3333333333333333,5,4,-1,false,0,12,0.393434711179
xerces,org.apache.xerces.parsers.XMLGrammarPreparser,org.apache.xerces.xni.grammars.XMLGrammarLoader|org.apache.xerces.parsers.XMLGrammarPreparser$XMLGrammarLoaderContainer|org.apache.xerces.parsers.XMLGrammarParser,org.apache.xerces.xni.grammars.XMLGrammarLoader|org.apache.xerces.parsers.XMLGrammarCachingConfiguration|org.apache.xerces.impl.dtd.XMLDTDLoader,1,0.3333333333333333,3,4,1,false,0,69,0.129219450221
xerces,org.apache.xerces.parsers.XMLGrammarPreparser$XMLGrammarLoaderContainer,org.apache.xerces.parsers.XMLGrammarPreparser|org.apache.xerces.xni.grammars.XMLGrammarLoader|org.apache.xerces.jaxp.validation.XSGrammarPoolContainer,org.apache.xerces.parsers.XMLGrammarPreparser|org.apache.xerces.dom.CoreDOMImplementationImpl$XMLDTDLoaderHolder|org.apache.xerces.jaxp.validation.XMLSchemaFactory$XMLGrammarPoolImplExtension,1,0.3333333333333333,3,4,1,false,0,4,0.293381587444
xerces,org.apache.xerces.parsers.XMLParser,org.apache.xerces.parsers.AbstractXMLDocumentParser|org.apache.xerces.parsers.DOMParser|org.apache.xerces.parsers.XMLGrammarParser,org.apache.xerces.xni.parser.XMLParserConfiguration|org.apache.xerces.parsers.BasicParserConfiguration|org.apache.xerces.parsers.DOMParser,1,0.3333333333333333,3,4,1,false,0,12,0.199693978452
xerces,org.apache.xerces.parsers.XPointerParserConfiguration,org.apache.xerces.parsers.XIncludeParserConfiguration|org.apache.xerces.parsers.XIncludeAwareParserConfiguration|org.apache.xerces.parsers.XML11Configuration,org.apache.xerces.parsers.XIncludeParserConfiguration|org.apache.xerces.parsers.XIncludeAwareParserConfiguration|org.apache.xerces.parsers.XML11Configuration,3,1.0,3,4,1,false,0,40,0.144424005315
xerces,org.apache.xerces.stax.DefaultNamespaceContext,org.apache.xerces.util.NamespaceSupport|org.apache.xerces.xni.NamespaceContext|org.apache.xerces.jaxp.validation.DOMValidatorHelper$DOMNamespaceContext,org.apache.xerces.xni.NamespaceContext|org.apache.xerces.util.NamespaceSupport|org.apache.xerces.jaxp.validation.DOMValidatorHelper$DOMNamespaceContext,3,1.0,4,3,-1,false,0,34,0.25365155880300005
xerces,org.apache.xerces.stax.DefaultNamespaceContext$1,org.apache.xerces.stax.DefaultNamespaceContext$2|org.apache.xerces.jaxp.validation.StAXEventResultBuilder$NamespaceIterator|org.apache.xerces.stax.DefaultNamespaceContext,org.apache.xerces.stax.DefaultNamespaceContext$2|org.apache.xerces.jaxp.validation.StAXEventResultBuilder$NamespaceIterator|org.apache.xerces.jaxp.validation.StAXEventResultBuilder$1,2,0.6666666666666666,3,5,2,false,0,20,0.20057098950700003
xerces,org.apache.xerces.stax.DefaultNamespaceContext$2,org.apache.xerces.stax.DefaultNamespaceContext$1|org.apache.xerces.jaxp.validation.StAXEventResultBuilder$NamespaceIterator|org.apache.xerces.impl.xs.util.XSNamedMapImpl$1$1,org.apache.xerces.stax.DefaultNamespaceContext$1|org.apache.xerces.jaxp.validation.StAXEventResultBuilder$NamespaceIterator|org.apache.xerces.jaxp.validation.StAXEventResultBuilder$1,2,0.6666666666666666,4,4,0,false,0,20,0.186083203835
xerces,org.apache.xerces.stax.EmptyLocation,org.apache.xerces.stax.ImmutableLocation|org.apache.xerces.impl.xs.util.SimpleLocator|org.apache.xerces.util.StAXLocationWrapper,org.apache.xerces.stax.ImmutableLocation|org.apache.xerces.util.StAXLocationWrapper|org.apache.xerces.impl.xs.util.SimpleLocator,3,1.0,3,3,0,false,0,18,0.198232471681
xerces,org.apache.xerces.stax.ImmutableLocation,org.apache.xerces.stax.EmptyLocation|org.apache.xerces.util.StAXLocationWrapper|org.apache.xerces.xni.XMLLocator,org.apache.xerces.stax.EmptyLocation|org.apache.xerces.util.StAXLocationWrapper|org.apache.xerces.dom.DOMLocatorImpl,2,0.6666666666666666,3,3,0,false,0,16,0.19473390758599995
xerces,org.apache.xerces.stax.XMLEventFactoryImpl,org.apache.xerces.stax.events.XMLEventImpl|org.apache.xerces.stax.events.ElementImpl|org.apache.xerces.stax.events.AttributeImpl,org.apache.xerces.stax.events.XMLEventImpl|org.apache.xerces.stax.events.AttributeImpl|org.apache.xerces.stax.events.EntityDeclarationImpl,2,0.6666666666666666,3,3,0,false,0,35,0.12933297060100002
xerces,org.apache.xerces.stax.events.AttributeImpl,org.apache.xerces.util.XMLAttributesImpl$Attribute|org.apache.xerces.impl.xs.opti.AttrImpl|org.apache.xerces.stax.events.XMLEventImpl,org.apache.xerces.stax.events.DTDImpl|org.apache.xerces.util.XMLAttributesImpl$Attribute|org.apache.xerces.impl.xs.opti.AttrImpl,2,0.6666666666666666,8,5,-3,false,0,21,0.171031998468
xerces,org.apache.xerces.stax.events.CharactersImpl,org.apache.xerces.stax.events.CommentImpl|org.apache.xerces.stax.events.XMLEventImpl|org.apache.xerces.dom.CharacterDataImpl,org.apache.xerces.stax.events.CommentImpl|org.apache.xerces.stax.events.XMLEventImpl|org.apache.xerces.stax.events.ProcessingInstructionImpl,2,0.6666666666666666,4,4,0,false,0,20,0.14440523175300002
xerces,org.apache.xerces.stax.events.CommentImpl,org.apache.xerces.dom.CommentImpl|org.apache.xerces.stax.events.CharactersImpl|org.apache.xerces.stax.events.AttributeImpl,org.apache.xerces.stax.events.CharactersImpl|org.apache.xerces.stax.events.AttributeImpl|org.apache.xerces.stax.events.NotationDeclarationImpl,2,0.6666666666666666,6,7,1,false,0,14,0.161482672597
xerces,org.apache.xerces.stax.events.DTDImpl,org.apache.xerces.stax.events.EntityDeclarationImpl|org.apache.xerces.stax.events.AttributeImpl|org.apache.xerces.stax.events.NotationDeclarationImpl,org.apache.xerces.stax.events.EntityDeclarationImpl|org.apache.xerces.stax.events.AttributeImpl|org.apache.xerces.stax.events.NotationDeclarationImpl,3,1.0,5,6,1,false,0,24,0.19568910561599995
xerces,org.apache.xerces.stax.events.ElementImpl,org.apache.xerces.stax.events.XMLEventImpl|org.apache.xerces.dom.ElementNSImpl|org.apache.xerces.impl.xs.opti.ElementImpl,org.apache.xerces.dom.ElementNSImpl|org.apache.xerces.stax.events.XMLEventImpl|org.apache.xerces.stax.events.StartElementImpl,2,0.6666666666666666,6,3,-3,false,0,17,0.26397582213799997
xerces,org.apache.xerces.stax.events.ElementImpl$NoRemoveIterator,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1$1|org.apache.xerces.jaxp.validation.StAXEventResultBuilder$1|org.apache.xerces.stax.DefaultNamespaceContext$2,org.apache.xerces.jaxp.validation.StAXEventResultBuilder$1|org.apache.xerces.stax.DefaultNamespaceContext$1|org.apache.xerces.stax.DefaultNamespaceContext$2,2,0.6666666666666666,3,4,1,false,0,16,0.16087866552999996
xerces,org.apache.xerces.stax.events.EndDocumentImpl,org.apache.xerces.stax.events.EndElementImpl|org.apache.xerces.stax.events.StartDocumentImpl|org.apache.xerces.stax.events.CommentImpl,org.apache.xerces.stax.events.EndElementImpl|org.apache.xerces.stax.events.StartDocumentImpl|org.apache.xerces.stax.events.CommentImpl,3,1.0,3,3,0,false,0,4,0.08654130674399996
xerces,org.apache.xerces.stax.events.EndElementImpl,org.apache.xerces.stax.events.EndDocumentImpl|org.apache.xerces.stax.events.StartElementImpl|org.apache.xerces.stax.events.CommentImpl,org.apache.xerces.stax.events.EndDocumentImpl|org.apache.xerces.stax.events.CommentImpl|org.apache.xerces.stax.events.EntityReferenceImpl,2,0.6666666666666666,3,3,0,false,0,11,0.15376154670800002
xerces,org.apache.xerces.stax.events.EntityDeclarationImpl,org.apache.xerces.stax.events.EntityReferenceImpl|org.apache.xerces.stax.events.NotationDeclarationImpl|org.apache.xerces.impl.dtd.XMLEntityDecl,org.apache.xerces.stax.events.EntityReferenceImpl|org.apache.xerces.stax.events.NotationDeclarationImpl|org.apache.xerces.stax.events.DTDImpl,2,0.6666666666666666,4,5,1,false,0,24,0.12112280704199996
xerces,org.apache.xerces.stax.events.EntityReferenceImpl,org.apache.xerces.stax.events.EntityDeclarationImpl|org.apache.xerces.dom.EntityReferenceImpl|org.apache.xerces.dom.DeferredEntityReferenceImpl,org.apache.xerces.stax.events.EntityDeclarationImpl|org.apache.xerces.dom.EntityReferenceImpl|org.apache.xerces.stax.events.NotationDeclarationImpl,2,0.6666666666666666,3,4,1,false,0,18,0.14253962206500004
xerces,org.apache.xerces.stax.events.NamespaceImpl,org.apache.xerces.dom.AttrNSImpl|org.apache.xerces.dom.ElementNSImpl|org.apache.xerces.stax.events.AttributeImpl,org.apache.xerces.dom.AttrNSImpl|org.apache.xerces.dom.ElementNSImpl|org.apache.xerces.util.NamespaceSupport,2,0.6666666666666666,3,3,0,false,0,18,0.191072129523
xerces,org.apache.xerces.stax.events.NotationDeclarationImpl,org.apache.xerces.stax.events.EntityDeclarationImpl|org.apache.xerces.impl.xs.XSNotationDecl|org.apache.xerces.xs.XSNotationDeclaration,org.apache.xerces.stax.events.EntityDeclarationImpl|org.apache.xerces.dom.NotationImpl|org.apache.xerces.impl.xs.XSNotationDecl,2,0.6666666666666666,5,6,1,false,0,17,0.12726982273800003
xerces,org.apache.xerces.stax.events.ProcessingInstructionImpl,org.apache.xerces.dom.ProcessingInstructionImpl|org.apache.xerces.stax.events.CommentImpl|org.apache.xerces.stax.events.CharactersImpl,org.apache.xerces.dom.ProcessingInstructionImpl|org.apache.xerces.stax.events.CommentImpl|org.apache.xerces.stax.events.CharactersImpl,3,1.0,3,3,0,false,0,17,0.156393747485
xerces,org.apache.xerces.stax.events.StartDocumentImpl,org.apache.xerces.stax.events.EndDocumentImpl|org.apache.xerces.stax.events.StartElementImpl|org.apache.xerces.stax.events.DTDImpl,org.apache.xerces.stax.events.EndDocumentImpl|org.apache.xerces.stax.events.StartElementImpl|org.apache.xerces.stax.events.DTDImpl,3,1.0,3,4,1,false,0,25,0.12404173358600001
xerces,org.apache.xerces.stax.events.StartElementImpl,org.apache.xerces.stax.events.StartDocumentImpl|org.apache.xerces.stax.events.ElementImpl|org.apache.xerces.dom.ElementNSImpl,org.apache.xerces.stax.events.StartDocumentImpl|org.apache.xerces.dom.ElementNSImpl|org.apache.xerces.stax.events.ElementImpl,3,1.0,5,4,-1,false,0,31,0.17183620559299995
xerces,org.apache.xerces.stax.events.StartElementImpl$1,org.apache.xerces.impl.xs.XSConstraints$1|org.apache.xerces.stax.events.StartElementImpl|org.apache.xerces.jaxp.validation.ValidatorHandlerImpl$1,org.apache.xerces.impl.xs.XSConstraints$1|org.apache.xerces.stax.events.StartElementImpl|org.apache.xml.serialize.ElementState,2,0.6666666666666666,3,3,0,false,0,5,0.24598446610699998
xerces,org.apache.xerces.stax.events.XMLEventImpl,org.apache.xerces.stax.XMLEventFactoryImpl|org.apache.xerces.stax.events.ElementImpl|org.apache.xerces.stax.events.AttributeImpl,org.apache.xerces.stax.XMLEventFactoryImpl|org.apache.xerces.stax.events.CharactersImpl|org.apache.xerces.stax.events.ElementImpl,2,0.6666666666666666,6,5,-1,false,0,33,0.235490571584
xerces,org.apache.xerces.util.AttributesProxy,org.apache.xerces.parsers.AbstractSAXParser$AttributesProxy|org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy|org.apache.xerces.xni.XMLAttributes,org.apache.xerces.parsers.AbstractSAXParser$AttributesProxy|org.apache.xerces.dom.DOMNormalizer$XMLAttributesProxy|org.apache.xerces.util.XMLAttributesImpl,2,0.6666666666666666,3,3,0,false,0,42,0.20864264898600005
xerces,org.apache.xerces.util.AugmentationsImpl,org.apache.xerces.xni.Augmentations|org.apache.xerces.util.AugmentationsImpl$AugmentationsItemsContainer|org.apache.xerces.util.AugmentationsImpl$SmallContainer,org.apache.xerces.util.AugmentationsImpl$AugmentationsItemsContainer|org.apache.xerces.xni.Augmentations|org.apache.xerces.util.AugmentationsImpl$LargeContainer,2,0.6666666666666666,3,4,1,false,0,20,0.21675943148
xerces,org.apache.xerces.util.AugmentationsImpl$AugmentationsItemsContainer,org.apache.xerces.util.AugmentationsImpl$LargeContainer|org.apache.xerces.util.AugmentationsImpl$SmallContainer|org.apache.xerces.xni.Augmentations,org.apache.xerces.util.AugmentationsImpl|org.apache.xerces.util.AugmentationsImpl$LargeContainer|org.apache.xerces.util.AugmentationsImpl$SmallContainer,2,0.6666666666666666,5,4,-1,false,0,1,0.21696933163700005
xerces,org.apache.xerces.util.AugmentationsImpl$LargeContainer,org.apache.xerces.util.AugmentationsImpl$AugmentationsItemsContainer|org.apache.xerces.util.AugmentationsImpl$SmallContainer|org.apache.xerces.impl.xs.traversers.LargeContainer,org.apache.xerces.util.AugmentationsImpl$AugmentationsItemsContainer|org.apache.xerces.util.AugmentationsImpl$SmallContainer|org.apache.xerces.util.AugmentationsImpl,2,0.6666666666666666,3,5,2,false,0,22,0.142894482501
xerces,org.apache.xerces.util.AugmentationsImpl$SmallContainer,org.apache.xerces.util.AugmentationsImpl$AugmentationsItemsContainer|org.apache.xerces.util.AugmentationsImpl$LargeContainer|org.apache.xerces.util.AugmentationsImpl,org.apache.xerces.util.AugmentationsImpl$LargeContainer|org.apache.xerces.util.AugmentationsImpl$AugmentationsItemsContainer|org.apache.xerces.util.AugmentationsImpl,3,1.0,6,5,-1,false,0,26,0.12230568963999999
xerces,org.apache.xerces.util.AugmentationsImpl$SmallContainer$SmallContainerKeyEnumeration,org.apache.xerces.util.AugmentationsImpl$SmallContainer|org.apache.xerces.impl.Constants$ArrayEnumeration|org.apache.xerces.util.AugmentationsImpl$AugmentationsItemsContainer,org.apache.xerces.impl.Constants$ArrayEnumeration|org.apache.xerces.util.AugmentationsImpl$SmallContainer|org.apache.xerces.util.AugmentationsImpl$LargeContainer,2,0.6666666666666666,3,3,0,false,0,24,0.180209874165
xerces,org.apache.xerces.util.DOMEntityResolverWrapper,org.apache.xerces.util.EntityResolverWrapper|org.apache.xerces.xni.parser.XMLEntityResolver|org.apache.xerces.util.EntityResolver2Wrapper,org.apache.xerces.util.EntityResolverWrapper|org.apache.xerces.util.EntityResolver2Wrapper|org.apache.xerces.xni.parser.XMLEntityResolver,3,1.0,5,6,1,false,0,13,0.15106962730899998
xerces,org.apache.xerces.util.DOMErrorHandlerWrapper,org.apache.xerces.util.ErrorHandlerWrapper|org.apache.xerces.util.ErrorHandlerProxy|org.apache.xerces.util.DefaultErrorHandler,org.apache.xerces.util.ErrorHandlerWrapper|org.apache.xerces.jaxp.validation.DraconianErrorHandler|org.apache.xerces.util.DefaultErrorHandler,2,0.6666666666666666,5,5,0,false,0,60,0.17198739217900005
xerces,org.apache.xerces.util.DOMErrorHandlerWrapper$DOMErrorTypeMap,org.apache.xerces.util.DOMErrorHandlerWrapper|org.apache.xerces.dom.DOMErrorImpl|org.apache.xerces.util.XMLErrorCode,org.apache.xerces.util.DOMErrorHandlerWrapper|org.apache.xerces.dom.DOMErrorImpl|org.apache.xerces.impl.xs.util.XSNamedMap4Types,2,0.6666666666666666,3,3,0,false,0,74,0.20056661348500004
xerces,org.apache.xerces.util.DOMInputSource,org.apache.xerces.xni.parser.XMLInputSource|org.apache.xerces.dom.DOMInputImpl|org.apache.xerces.util.SAXInputSource,org.apache.xerces.xni.parser.XMLInputSource|org.apache.xerces.dom.DOMInputImpl|org.apache.xerces.util.SAXInputSource,3,1.0,3,6,3,false,0,10,0.21035214751800002
xerces,org.apache.xerces.util.DOMUtil,org.apache.xerces.dom.DOMNormalizer|org.apache.xerces.jaxp.validation.DOMValidatorHelper|org.apache.xerces.jaxp.validation.Util,org.apache.xerces.jaxp.validation.DOMValidatorHelper|org.apache.xerces.dom.NodeImpl|org.apache.xerces.dom.ElementImpl,1,0.3333333333333333,4,3,-1,false,0,70,0.12078521528099995
xerces,org.apache.xerces.util.DOMUtil$ThrowableMethods,org.apache.xerces.util.DOMUtil|org.apache.xerces.dom.DOMNormalizer$1|org.apache.xml.serialize.DOMSerializerImpl$DocumentMethods,org.apache.xml.serialize.DOMSerializerImpl$DocumentMethods|org.apache.xerces.xni.XNIException|org.apache.xerces.dom.DOMNormalizer$1,2,0.6666666666666666,3,3,0,false,0,11,0.291672802386
xerces,org.apache.xerces.util.DatatypeMessageFormatter,org.apache.xerces.util.MessageFormatter|org.apache.xerces.util.SAXMessageFormatter|org.apache.xerces.impl.xs.XSMessageFormatter,org.apache.xerces.util.SAXMessageFormatter|org.apache.xerces.jaxp.validation.JAXPValidationMessageFormatter|org.apache.xerces.impl.msg.XMLMessageFormatter,1,0.3333333333333333,3,4,1,false,0,21,0.30261921578999995
xerces,org.apache.xerces.util.DefaultErrorHandler,org.apache.xerces.xni.parser.XMLErrorHandler|org.apache.xerces.xpointer.XPointerErrorHandler|org.apache.xerces.jaxp.DefaultValidationErrorHandler,org.apache.xerces.xpointer.XPointerErrorHandler|org.apache.xerces.util.ErrorHandlerProxy|org.apache.xerces.util.ErrorHandlerWrapper,1,0.3333333333333333,5,6,1,false,0,15,0.24422065883900002
xerces,org.apache.xerces.util.EncodingMap,org.apache.xml.serialize.Encodings|org.apache.xml.serialize.EncodingInfo|org.apache.xerces.impl.XMLEntityManager$EncodingInfo,org.apache.xml.serialize.EncodingInfo|org.apache.xml.serialize.Encodings|org.apache.xerces.impl.XMLEntityManager$EncodingInfo,3,1.0,4,4,0,false,34,256,0.21469752055299995
xerces,org.apache.xerces.util.EntityResolver2Wrapper,org.apache.xerces.util.EntityResolverWrapper|org.apache.xerces.impl.ExternalSubsetResolver|org.apache.xerces.util.DOMEntityResolverWrapper,org.apache.xerces.util.EntityResolverWrapper|org.apache.xerces.util.DOMEntityResolverWrapper|org.apache.xerces.impl.ExternalSubsetResolver,3,1.0,4,4,0,false,0,23,0.110877499647
