artifact_group,subject,seed,path,sha256_before,bytes_before,sha256_after,unchanged,status
historical_labels,daytrader,17,results/daytrader/04_stage3_semantic/formal/seed_17/partition_labels.csv,17a1abc94831e22b968bf306e9933777bcffb464741cdee830f7c597392a854b,807609,17a1abc94831e22b968bf306e9933777bcffb464741cdee830f7c597392a854b,True,PASS
historical_front,daytrader,18,results/daytrader/04_stage3_semantic/formal/seed_18/pareto_front_4d.csv,60d6b68fa4056acb5ae5f963e481c8a7901d36dd6fe9fc7c46dbbfb1287ec164,39395,60d6b68fa4056acb5ae5f963e481c8a7901d36dd6fe9fc7c46dbbfb1287ec164,True,PASS
historical_labels,daytrader,18,results/daytrader/04_stage3_semantic/formal/seed_18/partition_labels.csv,597610ce65262821001fc42829a77cd7a690b9454772f63f99be37d9ae2f2fcb,807440,597610ce65262821001fc42829a77cd7a690b9454772f63f99be37d9ae2f2fcb,True,PASS
historical_front,daytrader,19,results/daytrader/04_stage3_semantic/formal/seed_19/pareto_front_4d.csv,8c734ebb8dc2e2792d6630f27645600f944cbecb0b6ab465d0c494bbdfba8c81,39397,8c734ebb8dc2e2792d6630f27645600f944cbecb0b6ab465d0c494bbdfba8c81,True,PASS
historical_labels,daytrader,19,results/daytrader/04_stage3_semantic/formal/seed_19/partition_labels.csv,89251ddf1227aed111329b3963d2cba2e97bb2886ee05e2d6fe312a4d00ad357,807546,89251ddf1227aed111329b3963d2cba2e97bb2886ee05e2d6fe312a4d00ad357,True,PASS
historical_front,daytrader,20,results/daytrader/04_stage3_semantic/formal/seed_20/pareto_front_4d.csv,6d34b6ff3b488f0cf0bad7f6c66c0e6482858b26e3f040e63c46c0547d46a22b,39211,6d34b6ff3b488f0cf0bad7f6c66c0e6482858b26e3f040e63c46c0547d46a22b,True,PASS
historical_labels,daytrader,20,results/daytrader/04_stage3_semantic/formal/seed_20/partition_labels.csv,cc2e17be58849466fe29b732ad1852c59f9ecbefad294e9a325cb7074a177cbc,807446,cc2e17be58849466fe29b732ad1852c59f9ecbefad294e9a325cb7074a177cbc,True,PASS
historical_front,daytrader,21,results/daytrader/04_stage3_semantic/formal/seed_21/pareto_front_4d.csv,6b8079fc6871a0540d7b98564ebd505501880e7ed8389fa0d7d5eec812d82672,39336,6b8079fc6871a0540d7b98564ebd505501880e7ed8389fa0d7d5eec812d82672,True,PASS
historical_labels,daytrader,21,results/daytrader/04_stage3_semantic/formal/seed_21/partition_labels.csv,b24f16c7427910bb98bc92369552a762a85ba67f0e5120409225d64ed682ec3e,807520,b24f16c7427910bb98bc92369552a762a85ba67f0e5120409225d64ed682ec3e,True,PASS
historical_front,daytrader,22,results/daytrader/04_stage3_semantic/formal/seed_22/pareto_front_4d.csv,147ed3a24325a05fcc6bc78da2eb24cbb9be01adfa2cc1c2ac6819d70e2a9a91,39378,147ed3a24325a05fcc6bc78da2eb24cbb9be01adfa2cc1c2ac6819d70e2a9a91,True,PASS
historical_labels,daytrader,22,results/daytrader/04_stage3_semantic/formal/seed_22/partition_labels.csv,78309f8f5cfcf6ef8559b8c68f71de70d60317844af0332381181d0fb67d5b93,807489,78309f8f5cfcf6ef8559b8c68f71de70d60317844af0332381181d0fb67d5b93,True,PASS
historical_front,daytrader,23,results/daytrader/04_stage3_semantic/formal/seed_23/pareto_front_4d.csv,8e541060d44e2a3b61881ee387671bb3dfd777e975b757be9980b889f6edf693,39311,8e541060d44e2a3b61881ee387671bb3dfd777e975b757be9980b889f6edf693,True,PASS
historical_labels,daytrader,23,results/daytrader/04_stage3_semantic/formal/seed_23/partition_labels.csv,f02955d8d525cd7e31e5b60eb02567115b2e187358e3e04479eab87ff7c50c11,807488,f02955d8d525cd7e31e5b60eb02567115b2e187358e3e04479eab87ff7c50c11,True,PASS
historical_front,daytrader,24,results/daytrader/04_stage3_semantic/formal/seed_24/pareto_front_4d.csv,d4e2d49b29da4c80b4de3a933c70ae04b53204b687f4f245fd7f45b7501209ef,39486,d4e2d49b29da4c80b4de3a933c70ae04b53204b687f4f245fd7f45b7501209ef,True,PASS
historical_labels,daytrader,24,results/daytrader/04_stage3_semantic/formal/seed_24/partition_labels.csv,6838de0f95bc7ad9f8ef288fd325f49e4bffe740b230d6b4304426bc381e2442,807671,6838de0f95bc7ad9f8ef288fd325f49e4bffe740b230d6b4304426bc381e2442,True,PASS
historical_front,daytrader,25,results/daytrader/04_stage3_semantic/formal/seed_25/pareto_front_4d.csv,24ea2cd8aae2c4b9ad81917a409dde0243975098efdfa018b4298876f8baa76a,39320,24ea2cd8aae2c4b9ad81917a409dde0243975098efdfa018b4298876f8baa76a,True,PASS
historical_labels,daytrader,25,results/daytrader/04_stage3_semantic/formal/seed_25/partition_labels.csv,e92999fb6f127c29685d333823d1c18a07a1805ad3410de8e7ad4946aac4a0b7,807402,e92999fb6f127c29685d333823d1c18a07a1805ad3410de8e7ad4946aac4a0b7,True,PASS
historical_front,daytrader,26,results/daytrader/04_stage3_semantic/formal/seed_26/pareto_front_4d.csv,3150166d9bd243ea74e0602a7da6f7e831e46a1edd0e582074cd81de1613ef1e,39306,3150166d9bd243ea74e0602a7da6f7e831e46a1edd0e582074cd81de1613ef1e,True,PASS
historical_labels,daytrader,26,results/daytrader/04_stage3_semantic/formal/seed_26/partition_labels.csv,d8718e97ef9d6abf7a67c02839bd44668e0479284f2a7638a1c28f709e138f9c,807440,d8718e97ef9d6abf7a67c02839bd44668e0479284f2a7638a1c28f709e138f9c,True,PASS
historical_front,daytrader,27,results/daytrader/04_stage3_semantic/formal/seed_27/pareto_front_4d.csv,a681b2e4068981352a8d3101d8acb16b3ae2d5557691c9e7e801eb465483b2f3,39375,a681b2e4068981352a8d3101d8acb16b3ae2d5557691c9e7e801eb465483b2f3,True,PASS
historical_labels,daytrader,27,results/daytrader/04_stage3_semantic/formal/seed_27/partition_labels.csv,a5c6f3c721d447401c0176006bc8496a645307922af3a89037e69bf1ece16235,807552,a5c6f3c721d447401c0176006bc8496a645307922af3a89037e69bf1ece16235,True,PASS
historical_front,daytrader,28,results/daytrader/04_stage3_semantic/formal/seed_28/pareto_front_4d.csv,50a54fed1c037972fec0f20113cccb97f679ca40547ba00e986f9f302f786036,39367,50a54fed1c037972fec0f20113cccb97f679ca40547ba00e986f9f302f786036,True,PASS
historical_labels,daytrader,28,results/daytrader/04_stage3_semantic/formal/seed_28/partition_labels.csv,0b8ba7035a9129fb7f775bc8a5150f275cd9ab5e485fcba087b30074a839da00,807524,0b8ba7035a9129fb7f775bc8a5150f275cd9ab5e485fcba087b30074a839da00,True,PASS
historical_front,daytrader,29,results/daytrader/04_stage3_semantic/formal/seed_29/pareto_front_4d.csv,6d364ec4d0e1713b366be04138ce9b02244512534488ce643026f199540ff0b9,39481,6d364ec4d0e1713b366be04138ce9b02244512534488ce643026f199540ff0b9,True,PASS
historical_labels,daytrader,29,results/daytrader/04_stage3_semantic/formal/seed_29/partition_labels.csv,959ebd0e7b895f6f7743a73b5802fb2079b13faf913974df3eae9773a6a0ed68,807626,959ebd0e7b895f6f7743a73b5802fb2079b13faf913974df3eae9773a6a0ed68,True,PASS
stage3_front,daytrader,0,results/daytrader/05_stage3_declaration_method_body/validation/seed_00/pareto_front_4d.csv,d29ad69e6c61514db64856c54bb195bb16eb7dd41f55171c72f573ded002630c,93746,d29ad69e6c61514db64856c54bb195bb16eb7dd41f55171c72f573ded002630c,True,PASS
stage3_labels,daytrader,0,results/daytrader/05_stage3_declaration_method_body/validation/seed_00/partition_labels.csv,b6b2e1afeac71ddc8046c93bb5ddc7707b5ac1d6747fb6435970ad696b050a71,3680317,b6b2e1afeac71ddc8046c93bb5ddc7707b5ac1d6747fb6435970ad696b050a71,True,PASS
stage3_front,daytrader,1,results/daytrader/05_stage3_declaration_method_body/formal/seed_01/pareto_front_4d.csv,d0a4626d87ec784aed4bdfa8be1efa3a668dff577f47c6301ed0c0d9c15c07ac,93729,d0a4626d87ec784aed4bdfa8be1efa3a668dff577f47c6301ed0c0d9c15c07ac,True,PASS
stage3_labels,daytrader,1,results/daytrader/05_stage3_declaration_method_body/formal/seed_01/partition_labels.csv,7b4a4a23070f3c478f6634e5a57bf135e21955be41e31f9da73fd2eda9d61320,3680332,7b4a4a23070f3c478f6634e5a57bf135e21955be41e31f9da73fd2eda9d61320,True,PASS
stage3_front,daytrader,2,results/daytrader/05_stage3_declaration_method_body/formal/seed_02/pareto_front_4d.csv,80280c7b868e04639794e6a13ae073a9d26b5dd14a3cc08f5b82b4b944ce3019,93749,80280c7b868e04639794e6a13ae073a9d26b5dd14a3cc08f5b82b4b944ce3019,True,PASS
stage3_labels,daytrader,2,results/daytrader/05_stage3_declaration_method_body/formal/seed_02/partition_labels.csv,9afc28870e990984653f334f7350e984f0b0cd2e2fa383ddf5723c6a415ec8da,3680320,9afc28870e990984653f334f7350e984f0b0cd2e2fa383ddf5723c6a415ec8da,True,PASS
stage3_front,daytrader,3,results/daytrader/05_stage3_declaration_method_body/formal/seed_03/pareto_front_4d.csv,7410efaa9ca75f0af3789da6a6222471ada8357c5bcce5d12e1b070297b27e0b,93714,7410efaa9ca75f0af3789da6a6222471ada8357c5bcce5d12e1b070297b27e0b,True,PASS
stage3_labels,daytrader,3,results/daytrader/05_stage3_declaration_method_body/formal/seed_03/partition_labels.csv,f4f10b094ae236b07e0e23e24f8e69eaf5e29cbbfdee8eb3cf34f1ba1580d663,3680237,f4f10b094ae236b07e0e23e24f8e69eaf5e29cbbfdee8eb3cf34f1ba1580d663,True,PASS
stage3_front,daytrader,4,results/daytrader/05_stage3_declaration_method_body/formal/seed_04/pareto_front_4d.csv,264153e3d86dc3523219e7c1eb81bea537e5106dc30e57323b67ccd3e5d0d106,93791,264153e3d86dc3523219e7c1eb81bea537e5106dc30e57323b67ccd3e5d0d106,True,PASS
stage3_labels,daytrader,4,results/daytrader/05_stage3_declaration_method_body/formal/seed_04/partition_labels.csv,28baa1bc9c56edfefcdacc0e37ad28956c200e55e055defec2ed5fbceb0fdaa4,3680334,28baa1bc9c56edfefcdacc0e37ad28956c200e55e055defec2ed5fbceb0fdaa4,True,PASS
stage3_front,daytrader,5,results/daytrader/05_stage3_declaration_method_body/formal/seed_05/pareto_front_4d.csv,2c336e9d866ae75c43bee0315f0b66e7dd88f740e7ec6fd83d756d21916279b8,93866,2c336e9d866ae75c43bee0315f0b66e7dd88f740e7ec6fd83d756d21916279b8,True,PASS
stage3_labels,daytrader,5,results/daytrader/05_stage3_declaration_method_body/formal/seed_05/partition_labels.csv,0e67300ca47857b10da70b7a0e1e5e03e86a3b5330cdec7b271fb059d41b2543,3680398,0e67300ca47857b10da70b7a0e1e5e03e86a3b5330cdec7b271fb059d41b2543,True,PASS
stage3_front,daytrader,6,results/daytrader/05_stage3_declaration_method_body/formal/seed_06/pareto_front_4d.csv,765b4d95eb4b254d8a9338386db19ba5ab54ac1a8e28f10bc8448fb58106ad82,92726,765b4d95eb4b254d8a9338386db19ba5ab54ac1a8e28f10bc8448fb58106ad82,True,PASS
stage3_labels,daytrader,6,results/daytrader/05_stage3_declaration_method_body/formal/seed_06/partition_labels.csv,348301edce070ba09db1f3ee4ff11776db322e2da9b86317340859b273e5be4d,3643467,348301edce070ba09db1f3ee4ff11776db322e2da9b86317340859b273e5be4d,True,PASS
stage3_front,daytrader,7,results/daytrader/05_stage3_declaration_method_body/formal/seed_07/pareto_front_4d.csv,faafc540e24809043c4cd9edf62afed8e13fa8a1ea6fc41c9459a65491a852cf,93887,faafc540e24809043c4cd9edf62afed8e13fa8a1ea6fc41c9459a65491a852cf,True,PASS
stage3_labels,daytrader,7,results/daytrader/05_stage3_declaration_method_body/formal/seed_07/partition_labels.csv,1e8a6a80b9875b7586b4171bf3d4908c5829f4850e533b5cb6b40dea255bcfc4,3680415,1e8a6a80b9875b7586b4171bf3d4908c5829f4850e533b5cb6b40dea255bcfc4,True,PASS
stage3_front,daytrader,8,results/daytrader/05_stage3_declaration_method_body/formal/seed_08/pareto_front_4d.csv,f964d4aeb0d136f66bf58633aae75eee2ebf4618906008847fffc20602ef79e7,93719,f964d4aeb0d136f66bf58633aae75eee2ebf4618906008847fffc20602ef79e7,True,PASS
stage3_labels,daytrader,8,results/daytrader/05_stage3_declaration_method_body/formal/seed_08/partition_labels.csv,e8447968f55b3d25f8ed89164a4290ec381b24f9f2debc6e8f83e88e100f15da,3680241,e8447968f55b3d25f8ed89164a4290ec381b24f9f2debc6e8f83e88e100f15da,True,PASS
stage3_front,daytrader,9,results/daytrader/05_stage3_declaration_method_body/formal/seed_09/pareto_front_4d.csv,e5a8513d5c4ff3d929f75c484f68568b6a8891d1fc3375b4e85b20b62c2fe418,93686,e5a8513d5c4ff3d929f75c484f68568b6a8891d1fc3375b4e85b20b62c2fe418,True,PASS
stage3_labels,daytrader,9,results/daytrader/05_stage3_declaration_method_body/formal/seed_09/partition_labels.csv,902e697d517dfee21214a98931678b3caff9b215cedad3ff9259c68381f96058,3680291,902e697d517dfee21214a98931678b3caff9b215cedad3ff9259c68381f96058,True,PASS
stage3_front,daytrader,10,results/daytrader/05_stage3_declaration_method_body/formal/seed_10/pareto_front_4d.csv,fa5831fc21c55394f66a9d26763bbde609754e25b74915f8bc3d922fefe29e67,94036,fa5831fc21c55394f66a9d26763bbde609754e25b74915f8bc3d922fefe29e67,True,PASS
stage3_labels,daytrader,10,results/daytrader/05_stage3_declaration_method_body/formal/seed_10/partition_labels.csv,56674c0ddfe281ad9f874b9e2bf3aa9d6390e96a2ae3f9b7986cc2dc6998e90b,3690993,56674c0ddfe281ad9f874b9e2bf3aa9d6390e96a2ae3f9b7986cc2dc6998e90b,True,PASS
stage3_front,daytrader,11,results/daytrader/05_stage3_declaration_method_body/formal/seed_11/pareto_front_4d.csv,f53844893150c416bdcd7b65923282e72028201129d61bbc030894b40bb1e6de,93715,f53844893150c416bdcd7b65923282e72028201129d61bbc030894b40bb1e6de,True,PASS
stage3_labels,daytrader,11,results/daytrader/05_stage3_declaration_method_body/formal/seed_11/partition_labels.csv,a5950d43b455c51f6f84f9705d917992aae54d903cff28527669fea65ada4279,3690700,a5950d43b455c51f6f84f9705d917992aae54d903cff28527669fea65ada4279,True,PASS
stage3_front,daytrader,12,results/daytrader/05_stage3_declaration_method_body/formal/seed_12/pareto_front_4d.csv,7b035855da16c048b4d023a4b698a908360ba8dec890a6c5862b5f3e5bc2cac1,93827,7b035855da16c048b4d023a4b698a908360ba8dec890a6c5862b5f3e5bc2cac1,True,PASS
stage3_labels,daytrader,12,results/daytrader/05_stage3_declaration_method_body/formal/seed_12/partition_labels.csv,9729a9f4cf2a71912e7d81835b9dbeb8a95cff9a2bc8bd7c8c6acd8c6203ae14,3690852,9729a9f4cf2a71912e7d81835b9dbeb8a95cff9a2bc8bd7c8c6acd8c6203ae14,True,PASS
stage3_front,daytrader,13,results/daytrader/05_stage3_declaration_method_body/formal/seed_13/pareto_front_4d.csv,5cfd86ef9d2bd8cf32fd94d18c37c84fe0d42d5481bd1923f857c6bdf3721ff9,93861,5cfd86ef9d2bd8cf32fd94d18c37c84fe0d42d5481bd1923f857c6bdf3721ff9,True,PASS
stage3_labels,daytrader,13,results/daytrader/05_stage3_declaration_method_body/formal/seed_13/partition_labels.csv,844c5539c44f162f1d69bd1c7c76e622e61b6dfb6c09425ea3bc0f9f89b2455a,3690816,844c5539c44f162f1d69bd1c7c76e622e61b6dfb6c09425ea3bc0f9f89b2455a,True,PASS
stage3_front,daytrader,14,results/daytrader/05_stage3_declaration_method_body/formal/seed_14/pareto_front_4d.csv,ee91da5b2ae1ad494b4b0ab6d94a5fdc9f3a6fa677aadc2fc7e43e782265b4af,93894,ee91da5b2ae1ad494b4b0ab6d94a5fdc9f3a6fa677aadc2fc7e43e782265b4af,True,PASS
stage3_labels,daytrader,14,results/daytrader/05_stage3_declaration_method_body/formal/seed_14/partition_labels.csv,3ac9aa20653e603c4314a6edb621fe7120dc4dfedf5b94de04f0f1e90175ccab,3690913,3ac9aa20653e603c4314a6edb621fe7120dc4dfedf5b94de04f0f1e90175ccab,True,PASS
stage3_front,daytrader,15,results/daytrader/05_stage3_declaration_method_body/formal/seed_15/pareto_front_4d.csv,7f38bea6a01d867a9c7a628eacbbe11c49a0d51c91acbd172d9f379e6a032ea1,93832,7f38bea6a01d867a9c7a628eacbbe11c49a0d51c91acbd172d9f379e6a032ea1,True,PASS
stage3_labels,daytrader,15,results/daytrader/05_stage3_declaration_method_body/formal/seed_15/partition_labels.csv,5ed664481d102a98bba743603ab46f69c03abc80e19b53f0ff76b3ae62528cf0,3690755,5ed664481d102a98bba743603ab46f69c03abc80e19b53f0ff76b3ae62528cf0,True,PASS
stage3_front,daytrader,16,results/daytrader/05_stage3_declaration_method_body/formal/seed_16/pareto_front_4d.csv,c087a7e499840b31fde611516bf363f82e37942922581524dbc9c658d20a33ba,93839,c087a7e499840b31fde611516bf363f82e37942922581524dbc9c658d20a33ba,True,PASS
stage3_labels,daytrader,16,results/daytrader/05_stage3_declaration_method_body/formal/seed_16/partition_labels.csv,ab2746e78b8b14ab4e5bd412f6b0d5796a510701bc8419e1a2ee9d25446aca3d,3690846,ab2746e78b8b14ab4e5bd412f6b0d5796a510701bc8419e1a2ee9d25446aca3d,True,PASS
stage3_front,daytrader,17,results/daytrader/05_stage3_declaration_method_body/formal/seed_17/pareto_front_4d.csv,b6d64c7ae6ea6ff3499ffc408c17245584f0742326dc0ee2b6218cf1c5ce7663,93891,b6d64c7ae6ea6ff3499ffc408c17245584f0742326dc0ee2b6218cf1c5ce7663,True,PASS
stage3_labels,daytrader,17,results/daytrader/05_stage3_declaration_method_body/formal/seed_17/partition_labels.csv,2fb43b0b70282ddae5cbc0ad751686fab6397d84399e97dea9632c3884c0e892,3690827,2fb43b0b70282ddae5cbc0ad751686fab6397d84399e97dea9632c3884c0e892,True,PASS
stage3_front,daytrader,18,results/daytrader/05_stage3_declaration_method_body/formal/seed_18/pareto_front_4d.csv,ac91365177ee81736a4f854d14fc6c962752bad45e6ef2e9740f06ac4e2e6fe4,93877,ac91365177ee81736a4f854d14fc6c962752bad45e6ef2e9740f06ac4e2e6fe4,True,PASS
stage3_labels,daytrader,18,results/daytrader/05_stage3_declaration_method_body/formal/seed_18/partition_labels.csv,ca67a91e1caa6e47275fba310d45970b2afc13c8ff5e0ea5f3807cfc912eadf8,3690838,ca67a91e1caa6e47275fba310d45970b2afc13c8ff5e0ea5f3807cfc912eadf8,True,PASS
stage3_front,daytrader,19,results/daytrader/05_stage3_declaration_method_body/formal/seed_19/pareto_front_4d.csv,61ee83fd192b7bdd9116c7de59dc46fc974726ecb1733d4b717d444e8a2f4652,94028,61ee83fd192b7bdd9116c7de59dc46fc974726ecb1733d4b717d444e8a2f4652,True,PASS
stage3_labels,daytrader,19,results/daytrader/05_stage3_declaration_method_body/formal/seed_19/partition_labels.csv,1c032cb18482b33daff5ec71d31cb33d9cb821114f7f79489e04480dcbc337d8,3691001,1c032cb18482b33daff5ec71d31cb33d9cb821114f7f79489e04480dcbc337d8,True,PASS
stage3_front,daytrader,20,results/daytrader/05_stage3_declaration_method_body/formal/seed_20/pareto_front_4d.csv,2e2d959c4fa227843c4e384003057550ed5b179d3a5bbb80c36cd36dfe4daed0,93948,2e2d959c4fa227843c4e384003057550ed5b179d3a5bbb80c36cd36dfe4daed0,True,PASS
stage3_labels,daytrader,20,results/daytrader/05_stage3_declaration_method_body/formal/seed_20/partition_labels.csv,dd7f332b86120c1439f13d0598fc7c9213b471493604acc94a874015aa266617,3690899,dd7f332b86120c1439f13d0598fc7c9213b471493604acc94a874015aa266617,True,PASS
stage3_front,daytrader,21,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/pareto_front_4d.csv,f8bd799d32d7f44e0cb93fb925ad58c8aa3d4e7a86df28353a14b7a019474976,93892,f8bd799d32d7f44e0cb93fb925ad58c8aa3d4e7a86df28353a14b7a019474976,True,PASS
stage3_labels,daytrader,21,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/partition_labels.csv,b0e1308d9e0e677a27da8a10fd82c879c0b5c33df81e99411ba7ea4e3c5c895d,3690879,b0e1308d9e0e677a27da8a10fd82c879c0b5c33df81e99411ba7ea4e3c5c895d,True,PASS
stage3_front,daytrader,22,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/pareto_front_4d.csv,c660f691f03ec90b75ede73f6ca63507f245eeb81a9f21eacc9e007bfd86c042,93868,c660f691f03ec90b75ede73f6ca63507f245eeb81a9f21eacc9e007bfd86c042,True,PASS
stage3_labels,daytrader,22,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/partition_labels.csv,9da0eb5a663cbdb981e849fd351ff5ffb5ea0e14fedac401ed42d66f4f18ee67,3690851,9da0eb5a663cbdb981e849fd351ff5ffb5ea0e14fedac401ed42d66f4f18ee67,True,PASS
stage3_front,daytrader,23,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/pareto_front_4d.csv,f44d23048159e4c211e6b11637fdfedd3a7db56c2d1f7076081754b272bc25a2,94000,f44d23048159e4c211e6b11637fdfedd3a7db56c2d1f7076081754b272bc25a2,True,PASS
stage3_labels,daytrader,23,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/partition_labels.csv,76963f503d25850bac5282f792d45648b0cbe2fc42d283b2849f3d191e27bca6,3690916,76963f503d25850bac5282f792d45648b0cbe2fc42d283b2849f3d191e27bca6,True,PASS
stage3_front,daytrader,24,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/pareto_front_4d.csv,5839a65c047facab83f09d5fb2fe73f284969a3a31213304d34fa07bacd166a9,94026,5839a65c047facab83f09d5fb2fe73f284969a3a31213304d34fa07bacd166a9,True,PASS
stage3_labels,daytrader,24,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/partition_labels.csv,d915bd7d8255ca8f1d46400591d2900eace8306c76bd5860bbc23251ea08434f,3690994,d915bd7d8255ca8f1d46400591d2900eace8306c76bd5860bbc23251ea08434f,True,PASS
stage3_front,daytrader,25,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/pareto_front_4d.csv,9c1e7e17113dbad9ca64bc63cfc91398a56269584d9fe83792073b87cfe5259c,93780,9c1e7e17113dbad9ca64bc63cfc91398a56269584d9fe83792073b87cfe5259c,True,PASS
stage3_labels,daytrader,25,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/partition_labels.csv,42a505d829d10fc7facba7f4e21883798b70ad5a2af7108dbf50f6c1d8b6b10a,3690795,42a505d829d10fc7facba7f4e21883798b70ad5a2af7108dbf50f6c1d8b6b10a,True,PASS
stage3_front,daytrader,26,results/daytrader/05_stage3_declaration_method_body/formal/seed_26/pareto_front_4d.csv,a418d0ab8cbebdecb6a3eb9ca2a0fd9d0f25a822246fea489fddcdfa47d28539,93933,a418d0ab8cbebdecb6a3eb9ca2a0fd9d0f25a822246fea489fddcdfa47d28539,True,PASS
stage3_labels,daytrader,26,results/daytrader/05_stage3_declaration_method_body/formal/seed_26/partition_labels.csv,6027b473c29e5bb36d6033a648384766d539dbec28388a7a1258d41fd3576ba2,3690896,6027b473c29e5bb36d6033a648384766d539dbec28388a7a1258d41fd3576ba2,True,PASS
stage3_front,daytrader,27,results/daytrader/05_stage3_declaration_method_body/formal/seed_27/pareto_front_4d.csv,8b703575f627f27189cc4b62dfe78fd85132d60ef7bb5237080ea3880c9d39d6,94004,8b703575f627f27189cc4b62dfe78fd85132d60ef7bb5237080ea3880c9d39d6,True,PASS
stage3_labels,daytrader,27,results/daytrader/05_stage3_declaration_method_body/formal/seed_27/partition_labels.csv,593c6ef85e2b73fcccefe53ba7eb0b4977ba678b6e37a7886abaed3f2824ac97,3690937,593c6ef85e2b73fcccefe53ba7eb0b4977ba678b6e37a7886abaed3f2824ac97,True,PASS
stage3_front,daytrader,28,results/daytrader/05_stage3_declaration_method_body/formal/seed_28/pareto_front_4d.csv,611df2d3f9c84b66968f11086d0bb903a795cbc044bbfeb2974d177988875332,93798,611df2d3f9c84b66968f11086d0bb903a795cbc044bbfeb2974d177988875332,True,PASS
stage3_labels,daytrader,28,results/daytrader/05_stage3_declaration_method_body/formal/seed_28/partition_labels.csv,3f32d3af3913e250154b64603ba5a78cf33a2a721529a8d57f1481eff097537a,3690757,3f32d3af3913e250154b64603ba5a78cf33a2a721529a8d57f1481eff097537a,True,PASS
stage3_front,daytrader,29,results/daytrader/05_stage3_declaration_method_body/formal/seed_29/pareto_front_4d.csv,23c2ac10495ddd34402c5cd09d4710c8e23de47e3d38c5d27295ca0c32c33d34,93889,23c2ac10495ddd34402c5cd09d4710c8e23de47e3d38c5d27295ca0c32c33d34,True,PASS
stage3_labels,daytrader,29,results/daytrader/05_stage3_declaration_method_body/formal/seed_29/partition_labels.csv,1ae33c6bbf58351c7ef2478f9b04bf1ccdc1d68ed7f48701dc7fc44feb9ca9ea,3690836,1ae33c6bbf58351c7ef2478f9b04bf1ccdc1d68ed7f48701dc7fc44feb9ca9ea,True,PASS
leiden_baseline,daytrader,,results/daytrader/01_stage1_leiden_baseline/raw_reference_leiden/clustering/stage1_clusters.csv,90a727ad67cdb6f3c02b278d77b405b0acd65bb52019939dd3afd822c9132cd6,6408,90a727ad67cdb6f3c02b278d77b405b0acd65bb52019939dd3afd822c9132cd6,True,PASS
historical_semantic_graph,daytrader,,results/daytrader/04_stage3_semantic/graph/semantic_edges.csv,5d709d1deca1899f46a8b40db007992263841043e2303debdb94d8d0fd68a463,15646,5d709d1deca1899f46a8b40db007992263841043e2303debdb94d8d0fd68a463,True,PASS
stage3_semantic_graph,daytrader,,data/semantic_graphs/declaration_method_body/daytrader/semantic_edges.csv,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,15747,282b3d79a82f934520f20f5d6f42f7d3cb9e81dfe140de7587132e2de0dcaf7f,True,PASS
raw_structural_graph,daytrader,,data/extracted/daytrader/structural_dependencies.csv,95309d9ae0c21574768ad56eee0710e60f5ffcf66b1a9ddf466095bad0e8b2a0,451257,95309d9ae0c21574768ad56eee0710e60f5ffcf66b1a9ddf466095bad0e8b2a0,True,PASS
stage2_front,xerces,0,results/xerces-j/03_stage2_nsga/robustness_final_30seeds/seed_00/pareto_front.csv,2a1191c4ec4b33c40e29a6935d8efe15c5c4a7edb246e69ff9648d63cccec7a0,295610,2a1191c4ec4b33c40e29a6935d8efe15c5c4a7edb246e69ff9648d63cccec7a0,True,PASS
stage2_labels,xerces,0,results/xerces-j/03_stage2_nsga/robustness_final_30seeds/seed_00/pareto_labels.csv.xz,5cfe09ffb83be47decef5c30220e255582f48c72cc2a29e6d7dcdeb1fdc20f39,153928,5cfe09ffb83be47decef5c30220e255582f48c72cc2a29e6d7dcdeb1fdc20f39,True,PASS
stage2_front,xerces,1,results/xerces-j/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_front.csv,3c1c8fbd355d2071bf22c27b08fd22f38b68b24ca70ea2aa5468e4c89e38673b,296334,3c1c8fbd355d2071bf22c27b08fd22f38b68b24ca70ea2aa5468e4c89e38673b,True,PASS
stage2_labels,xerces,1,results/xerces-j/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_labels.csv.xz,1356ff39322f8ac0a99d7c795981d08e793b525ddcde246fbae28c25c094e193,158316,1356ff39322f8ac0a99d7c795981d08e793b525ddcde246fbae28c25c094e193,True,PASS
stage2_front,xerces,2,results/xerces-j/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_front.csv,fb4a2d02a6b582b4f23015604bca015e08bf4e98e4d3fe2e330d9778d5df2768,298690,fb4a2d02a6b582b4f23015604bca015e08bf4e98e4d3fe2e330d9778d5df2768,True,PASS
